random,kde,kmeans,kde_kmeans,kmeans++,SOM++
0.006999969482421875,4.918377161026001,5.625572443008423,11.124128341674805,5.706809043884277,0.010016202926635742
0.007017850875854492,4.918556213378906,5.686224937438965,11.046196937561035,5.6329357624053955,0.00998234748840332
0.007223844528198242,4.962851047515869,5.625207424163818,11.055561542510986,5.665893793106079,0.011002540588378906
0.007996320724487305,4.9352867603302,5.559309720993042,10.921392440795898,5.58991003036499,0.01000070571899414
0.00599980354309082,4.960158586502075,5.620180606842041,11.238039016723633,6.405264139175415,0.012000322341918945
0.009001493453979492,4.993238687515259,5.681619882583618,11.191622972488403,5.646362543106079,0.01000213623046875
0.007030010223388672,5.002877473831177,5.579967260360718,11.245946407318115,5.80421781539917,0.011008739471435547
0.007019996643066406,5.09626579284668,5.987366676330566,11.297516345977783,5.765110492706299,0.010485649108886719
0.006000995635986328,5.0411155223846436,5.686190128326416,11.167802572250366,5.6858274936676025,0.010022640228271484
0.0070056915283203125,5.1520020961761475,6.202280759811401,11.843921184539795,5.810549974441528,0.010105609893798828
0.006000995635986328,4.986027717590332,5.916715145111084,11.258187055587769,5.417769432067871,0.009979724884033203
0.005997896194458008,4.767779111862183,5.374705076217651,10.561505556106567,5.40106725692749,0.01000070571899414
0.0060007572174072266,4.621735095977783,5.304232597351074,10.371815919876099,5.490332126617432,0.009005546569824219
0.007047176361083984,4.765421628952026,5.53804349899292,10.683170795440674,5.47041916847229,0.009998559951782227
0.007001399993896484,4.660165309906006,5.398846864700317,10.44840931892395,5.37129282951355,0.010999917984008789
0.006997346878051758,4.675015449523926,5.377657651901245,10.417293071746826,5.375642538070679,0.009000301361083984
0.007100582122802734,4.6368324756622314,5.375242710113525,10.40152382850647,5.391643524169922,0.010025262832641602
0.005998134613037109,4.593199729919434,5.343491077423096,10.374516487121582,5.727322340011597,0.010016679763793945
0.007006645202636719,4.842606544494629,5.572875499725342,10.812918901443481,5.5463690757751465,0.011022329330444336
0.00699925422668457,4.831696271896362,5.522869110107422,10.707842350006104,5.588653087615967,0.009984016418457031
0.0059986114501953125,4.885072946548462,5.597852945327759,10.825590133666992,5.580680847167969,0.011023998260498047
0.0070230960845947266,4.836669445037842,5.662166118621826,10.989987134933472,5.574735641479492,0.008997440338134766
0.005975961685180664,4.835054874420166,5.556717872619629,10.767930030822754,5.578022003173828,0.00899195671081543
0.005997896194458008,4.845030069351196,5.548753261566162,10.829010486602783,5.892495632171631,0.011025667190551758
0.006999015808105469,4.958922863006592,5.628660202026367,11.15530252456665,5.698385953903198,0.011002302169799805
0.007093906402587891,4.955339193344116,5.653622627258301,11.043831825256348,5.65967059135437,0.010035991668701172
0.006998777389526367,5.120262622833252,5.976574420928955,11.464248895645142,5.83687686920166,0.01100015640258789
0.006999015808105469,5.707761526107788,6.121935844421387,11.377626419067383,5.903136968612671,0.011004209518432617
0.007334232330322266,5.333633661270142,5.924397945404053,11.047061681747437,5.746748208999634,0.009975433349609375
0.00699925422668457,4.96834397315979,5.633475065231323,11.02571153640747,5.65459418296814,0.010532140731811523
